MachineToolType_Monitoring_MachineTool,5053,Object
MachineToolType_Monitoring,5054,Object
ProductionProgramType_State_InterruptedToRunning,5055,Object
MachineToolType_Monitoring_Stacklight,5056,Object
ProductionPartStateMachineType_InterruptedToAborted,5057,Object
ProductionPartStateMachineType_InterruptedToProcessing,5058,Object
MonitoringType_MonitoredElement,5059,Object
ProductionPartStateMachineType_ProcessingToInterrupted,5060,Object
ProductionProgramType_State_RunningToAborted,5062,Object
ProductionProgramType_State_RunningToInterrupted,5063,Object
IdentificationType_Machine,5066,Object
MachineToolType_Notification,5068,Object
MachineToolType_Notification_Messages,5069,Object
ProductionJobType_ProductionPrograms_Program,5071,Object
MachineToolType_Notification_Prognoses,5072,Object
IdentificationType_Software,5073,Object
MachineToolType_Equipment,5074,Object
PrognosisListType_EarliestUserInteraction,5076,Object
MachineToolType_Identification_Software,5077,Object
ProductionJobStateMachineType_InitializedToAborted,5078,Object
NotificationType_Prognoses_EarliestUserInteraction,5079,Object
MachineToolType_Notification_Prognoses_EarliestUserInteraction,5080,Object
ProductionType_Statistics,5081,Object
MachineToolType_Production_Statistics,5082,Object
ProductionJobStateMachineType_Initialized,5084,Object
ProductionJobStateMachineType_Running,5089,Object
ProductionJobStateMachineType_Interrupted,5090,Object
ProductionJobStateMachineType_Ended,5091,Object
ProductionJobStateMachineType_Aborted,5092,Object
ProductionJobStateMachineType_InitializedToRunning,5093,Object
ProductionJobStateMachineType_RunningToEnded,5094,Object
ProductionJobStateMachineType_RunningToAborted,5095,Object
ProductionJobStateMachineType_RunningToInterrupted,5096,Object
MachineToolType_Equipment_Tools,5097,Object
ProductionJobStateMachineType_InterruptedToRunning,5098,Object
ProductionJobStateMachineType_InterruptedToAborted,5099,Object
ProductionJobStateMachineType_EndedToInitialized,5101,Object
ProductionJobStateMachineType_AbortedToInitialized,5102,Object
Server_Namespaces_OPCUANamespaceMetadata,5106,Object
ProductionPartStateMachineType_Processing,5113,Object
ProductionPartStateMachineType_Scheduled,5114,Object
ProductionPartStateMachineType_Finished,5115,Object
ProductionPartStateMachineType_ProcessingToFinished,5116,Object
ProductionPartStateMachineType_ScheduledToProcessing,5117,Object
ProductionPartStateMachineType_Aborted,5118,Object
ProductionPartStateMachineType_ScheduledToAborted,5119,Object
ProductionPartStateMachineType_ProcessingToAborted,5120,Object
PrognosisType_PredictedTime,6001,Variable
ToolChangePrognosisType_Destination,6002,Variable
ProductionJobType_PartsCompleted,6003,Variable
PartUnloadPrognosisType_Location,6004,Variable
PartUnloadPrognosisType_PartIdentifier,6005,Variable
ProductionPartType_PartQuality,6006,Variable
ProductionJobType_PartsPlanned,6007,Variable
ProcessChangeoverPrognosisType_Activity,6008,Variable
MaintenancePrognosisType_Activity,6009,Variable
ManualActivityPrognosisType_Activity,6010,Variable
IdentificationType_Machine_BuildYear,6011,Variable
IdentificationType_Machine_CatalogueName,6012,Variable
MachineToolType_Identification_Software_Manufacturer,6013,Variable
MultiToolType_Tool_Active,6014,Variable
IdentificationType_Machine_CustomName,6015,Variable
IdentificationType_Machine_Manufacturer,6016,Variable
MultiToolType_Tool_Duplonumber,6017,Variable
MultiToolType_Tool_Locked,6018,Variable
IdentificationType_Machine_SerialNumber,6019,Variable
ProductionJobType_CustomerOrderId,6020,Variable
MachineToolType_Identification_Machine_BuildYear,6021,Variable
MachineToolType_Identification_Machine_CatalogueName,6022,Variable
MachineToolType_Identification_Machine_CustomName,6023,Variable
MachineToolType_Identification_Machine_Manufacturer,6024,Variable
MachineToolType_Identification_Machine_SerialNumber,6025,Variable
MachineToolType_Identification_Software_ComponentVersion,6026,Variable
ProductionJobListType_ProductionJob_IsSerialProduction,6027,Variable
BaseProductionType_Identifier,6028,Variable
PartQuality_EnumStrings,6029,Variable
ProductionJobType_RunsCompleted,6030,Variable
ProductionJobType_RunsPlanned,6031,Variable
ProductionJobListType_ProductionJob_ProductionPrograms_Program_Identifier,6032,Variable
ProductionJobType_PartsInProduction_Part_PartQuality,6033,Variable
ProductionJobType_IsSerialProduction,6034,Variable
BaseProductionType_IndexInList,6035,Variable
ProductionJobListType_ProductionJob_RunsCompleted,6036,Variable
ProductionJobType_State_CurrentState,6037,Variable
ProductionJobType_State_CurrentState_Id,6038,Variable
ProductionJobType_PartsInProduction_Part_ProcessIrregularity,6039,Variable
ProductionPartType_CustomerOrderId,6040,Variable
ProductionJobType_State_CurrentState_Number,6041,Variable
ProductionPartType_State_CurrentState,6042,Variable
ProductionPartType_State_CurrentState_Id,6043,Variable
MachineToolType_Identification_Software_Identifier,6044,Variable
IdentificationType_Machine_LocationMachine,6045,Variable
ProductionJobListType_ProductionJob_RunsPlanned,6046,Variable
ProductionPartStateMachineType_CurrentState,6047,Variable
ProductionJobListType_ProductionJob_State_CurrentState,6048,Variable
ProductionJobListType_ProductionJob_State_CurrentState_Id,6049,Variable
ProductionPartStateMachineType_CurrentState_Id,6050,Variable
ProductionJobType_State_LastTransition,6051,Variable
ToolListType_NodeVersion,6052,Variable
ProductionJobType_State_LastTransition_Id,6053,Variable
ProductionJobType_State_LastTransition_Number,6054,Variable
ProductionJobListType_ProductionJob_State_CurrentState_Number,6055,Variable
LampType_Color,6056,Variable
LampType_Status,6057,Variable
ProductionPartStateMachineType_CurrentState_Number,6058,Variable
MultiToolType_Tool_TypeId,6059,Variable
BinarySchema_TypeDictionary_BinarySchema,6060,Variable
BinarySchema_TypeDictionary_BinarySchema_NamespaceUri,6061,Variable
XmlSchema_TypeDictionary_XmlSchema,6062,Variable
XmlSchema_TypeDictionary_XmlSchema_NamespaceUri,6063,Variable
MachineOperationMonitoringType_SafetyMode,6064,Variable
ChannelState_EnumStrings,6065,Variable
SafetyMode_EnumStrings,6066,Variable
StacklightType_Lamp_Color,6067,Variable
LampColor_EnumStrings,6068,Variable
LampStatus_EnumStrings,6069,Variable
AlertConditionType_Identifier,6070,Variable
NotificationEventType_Identifier,6071,Variable
ProductionJobListType_ProductionJob_Identifier,6072,Variable
ElementMonitoringType_Name,6073,Variable
OverrideItemType_EngineeringUnits,6074,Variable
ProductionJobListType_ProductionJob_State_LastTransition,6076,Variable
IdentificationType_Machine_LocationPlant,6077,Variable
MultiToolType_Tool_UniqueId,6078,Variable
PrognosisListType_Prognosis_PredictedTime,6079,Variable
SpindleMonitoringType_SpindleOverride,6080,Variable
StacklightType_Lamp_PositionFromBottom,6081,Variable
ProductionJobTransitionEventType_JobIdentifier,6082,Variable
InterruptionProcessConditionType_IsAutomated,6083,Variable
MachineToolType_Identification_Machine_LocationMachine,6084,Variable
SpindleMonitoringType_SpindleOverride_EURange,6085,Variable
SpindleMonitoringType_SpindleIsRotating,6086,Variable
NCProcessing_EnumStrings,6087,Variable
ChannelMonitoringType_ControlMode,6088,Variable
ChannelMonitoringType_NcProcessing,6089,Variable
ProductionJobType_OrderId,6090,Variable
ProductionJobListType_ProductionJob_State_LastTransition_Id,6091,Variable
MachineToolType_Identification_Machine_LocationPlant,6092,Variable
MonitoringType_MachineTool_SafetyMode,6093,Variable
StacklightType_Lamp_Status,6094,Variable
ProductionProgramType_State_CurrentState,6095,Variable
ProductionProgramType_State_CurrentState_Id,6096,Variable
SoftwareIdentificationType_SoftwareComponent_ComponentVersion,6097,Variable
SoftwareIdentificationType_SoftwareComponent_Identifier,6098,Variable
ProductionPartType_State_CurrentState_Number,6099,Variable
MachineOperationMonitoringType_HoursOfOperation,6100,Variable
ProductionJobListType_ProductionJob_State_LastTransition_Number,6101,Variable
MachineToolType_Monitoring_MachineTool_SafetyMode,6102,Variable
ProductionJobType_PartsInProduction_Part_Identifier,6103,Variable
ProductionJobListType_ProductionJob_ProductionPrograms_Program_Identifier,6104,Variable
ProductionPartStateMachineType_LastTransition,6106,Variable
ProductionPartStateMachineType_LastTransition_Id,6107,Variable
ProductionPartStateMachineType_LastTransition_Number,6108,Variable
ProductionJobStateMachineType_CurrentState,6109,Variable
ProductionJobStateMachineType_CurrentState_Id,6110,Variable
ProductionJobStateMachineType_LastTransition,6111,Variable
ProductionJobStateMachineType_LastTransition_Id,6112,Variable
ProductionJobStateMachineType_CurrentState_Number,6113,Variable
SpindleMonitoringType_SpindleOverride_EngineeringUnits,6114,Variable
ChannelMonitoringType_FeedOverride_EngineeringUnits,6115,Variable
ProductionProgramType_State_CurrentState_Number,6116,Variable
ProductionJobStateMachineType_LastTransition_Number,6117,Variable
PrognosisListType_EarliestUserInteraction_PredictedTime,6118,Variable
MonitoringType_MonitoredElement_Name,6123,Variable
NotificationType_Prognoses_EarliestUserInteraction_PredictedTime,6125,Variable
ChannelMonitoringType_RapidOverride_EngineeringUnits,6126,Variable
ProductionProgramStateMachineType_Initialized_StateNumber,6127,Variable
ProductionProgramStateMachineType_Running_StateNumber,6128,Variable
ProductionProgramStateMachineType_Ended_StateNumber,6129,Variable
ProductionProgramStateMachineType_InitializedToRunning_TransitionNumber,6130,Variable
ProductionProgramStateMachineType_RunningToEnded_TransitionNumber,6131,Variable
ProductionProgramStateMachineType_CurrentState,6132,Variable
ProductionProgramStateMachineType_CurrentState_Id,6133,Variable
ProductionProgramStateMachineType_LastTransition,6134,Variable
ProductionProgramStateMachineType_LastTransition_Id,6135,Variable
ProductionProgramStateMachineType_CurrentState_Number,6136,Variable
ProductionProgramStateMachineType_LastTransition_Number,6137,Variable
ProductionProgramTransitionEventType_ProductionProgramIdentifier,6138,Variable
ProductionProgramType_State_InitializedToRunning_TransitionNumber,6139,Variable
ProductionProgramType_State_RunningToEnded_TransitionNumber,6140,Variable
ProductionPartType_ProcessIrregularity,6141,Variable
ToolLifeType_StartValue,6143,Variable
ToolLifeType_WearLimit,6144,Variable
ToolLifeType_EngineeringUnits,6145,Variable
ToolLifeType_WearMeasurement,6146,Variable
ControlMode_EnumStrings,6147,Variable
ProcessIrregularity_EnumStrings,6148,Variable
ProductionProgramStateMachineType_Aborted_StateNumber,6149,Variable
ProductionProgramStateMachineType_AbortedToInitialized_TransitionNumber,6150,Variable
ProductionProgramStateMachineType_Interrupted_StateNumber,6151,Variable
ProductionProgramStateMachineType_InitializedToAborted_TransitionNumber,6152,Variable
ProductionProgramStateMachineType_InterruptedToAborted_TransitionNumber,6153,Variable
ProductionProgramStateMachineType_EndedToInitialized_TransitionNumber,6154,Variable
ToolType_UniqueId,6155,Variable
ToolType_TypeId,6156,Variable
ToolType_Duplonumber,6157,Variable
ToolType_LastUsage,6158,Variable
ToolType_ToolLife,6159,Variable
ToolType_ToolLife_EngineeringUnits,6160,Variable
ToolType_ToolLife_WearLimit,6161,Variable
ToolType_Locked,6162,Variable
ToolType_Active,6163,Variable
MultiToolType_UniqueId,6164,Variable
ProductionProgramStateMachineType_InterruptedToRunning_TransitionNumber,6173,Variable
ProductionProgramStateMachineType_RunningToAborted_TransitionNumber,6174,Variable
ProductionPartStateMachineType_Interrupted_StateNumber,6175,Variable
ProductionPartStateMachineType_AbortedToScheduled_TransitionNumber,6176,Variable
ProductionPartStateMachineType_FinishedToScheduled_TransitionNumber,6177,Variable
ProductionPartStateMachineType_InterruptedToAborted_TransitionNumber,6178,Variable
ChannelMonitoringType_ChannelState,6179,Variable
ProductionPartStateMachineType_InterruptedToProcessing_TransitionNumber,6180,Variable
ChannelMonitoringType_FeedOverride,6182,Variable
ChannelMonitoringType_FeedOverride_EURange,6183,Variable
ProductionPartStateMachineType_ProcessingToInterrupted_TransitionNumber,6184,Variable
ProductionJobListType_NodeVersion,6185,Variable
ProductionProgramStateMachineType_RunningToInterrupted_TransitionNumber,6186,Variable
ProductionProgramType_State_AbortedToInitialized_TransitionNumber,6187,Variable
PrognosisListType_NodeVersion,6188,Variable
ProductionProgramType_State_EndedToInitialized_TransitionNumber,6189,Variable
ChannelMonitoringType_RapidOverride,6190,Variable
ChannelMonitoringType_RapidOverride_EURange,6191,Variable
ProductionJobType_ProductionPrograms_Program_Identifier,6192,Variable
ProductionJobStateMachineType_Initialized_StateNumber,6193,Variable
ProductionJobStateMachineType_Running_StateNumber,6194,Variable
ProductionJobStateMachineType_Interrupted_StateNumber,6195,Variable
ProductionProgramType_State_InitializedToAborted_TransitionNumber,6196,Variable
ProductionJobStateMachineType_Ended_StateNumber,6197,Variable
ProductionJobStateMachineType_Aborted_StateNumber,6198,Variable
ProductionProgramType_State_InterruptedToAborted_TransitionNumber,6199,Variable
ProductionJobStateMachineType_InitializedToRunning_TransitionNumber,6200,Variable
ProductionJobStateMachineType_RunningToEnded_TransitionNumber,6201,Variable
ProductionJobStateMachineType_RunningToAborted_TransitionNumber,6202,Variable
ProductionJobStateMachineType_RunningToInterrupted_TransitionNumber,6203,Variable
ProductionJobStateMachineType_InterruptedToRunning_TransitionNumber,6204,Variable
ProductionJobStateMachineType_InterruptedToAborted_TransitionNumber,6205,Variable
ProductionProgramType_State_InterruptedToRunning_TransitionNumber,6206,Variable
ProductionProgramType_State_RunningToAborted_TransitionNumber,6207,Variable
ProductionProgramType_State_RunningToInterrupted_TransitionNumber,6208,Variable
ProductionJobStateMachineType_EndedToInitialized_TransitionNumber,6209,Variable
BaseIdentificationType_Manufacturer,6210,Variable
LampType_PositionFromBottom,6214,Variable
MachineIdentificationType_BuildYear,6215,Variable
MachineIdentificationType_CatalogueName,6216,Variable
MachineIdentificationType_Manufacturer,6217,Variable
MachineIdentificationType_SerialNumber,6218,Variable
MachineIdentificationType_LocationMachine,6219,Variable
MachineIdentificationType_LocationPlant,6220,Variable
MachineIdentificationType_CustomName,6221,Variable
SoftwareIdentificationType_ComponentVersion,6222,Variable
SoftwareIdentificationType_Identifier,6223,Variable
ProductionPartStateMachineType_Processing_StateNumber,6225,Variable
ToolType_ToolLife_StartValue,6226,Variable
ToolType_ToolLife_WearMeasurement,6227,Variable
ProductionPartStateMachineType_Scheduled_StateNumber,6229,Variable
ProductionPartStateMachineType_Finished_StateNumber,6230,Variable
ProductionPartStateMachineType_ProcessingToFinished_TransitionNumber,6231,Variable
ProductionJobStateMachineType_AbortedToInitialized_TransitionNumber,6233,Variable
ProductionPartStateMachineType_ScheduledToProcessing_TransitionNumber,6234,Variable
ProductionPartStateMachineType_Aborted_StateNumber,6235,Variable
ProductionPartStateMachineType_ScheduledToAborted_TransitionNumber,6236,Variable
ProductionPartStateMachineType_ProcessingToAborted_TransitionNumber,6237,Variable
IdentificationType_Software_ComponentVersion,6239,Variable
ProductionType_ProductionPlan_NodeVersion,6240,Variable
IdentificationType_Software_Identifier,6241,Variable
MachineToolType_Production_ProductionPlan_NodeVersion,6242,Variable
ProductionJobStateMachineType_InitializedToAborted_TransitionNumber,6244,Variable
EquipmentType_Tools_NodeVersion,6246,Variable
ToolLifeType_WearWarning,6248,Variable
MachineToolType_Equipment_Tools_NodeVersion,6249,Variable
SoftwareIdentificationType_Manufacturer,6253,Variable
MachineOperationMonitoringType_LeastOneAxisMoving,6256,Variable
ProductionPartTransitionEventType_PartQuality,6257,Variable
IdentificationType_Software_Manufacturer,6258,Variable
ProductionPartTransitionEventType_PartIdentifier,6263,Variable
MachineToolType_Notification_Prognoses_EarliestUserInteraction_PredictedTime,6270,Variable
Server_Namespaces_OPCUANamespaceMetadata_IsNamespaceSubset,6271,Variable
Server_Namespaces_OPCUANamespaceMetadata_NamespacePublicationDate,6272,Variable
Server_Namespaces_OPCUANamespaceMetadata_NamespaceUri,6273,Variable
MachineToolType_Notification_Prognoses_NodeVersion,6274,Variable
RawPartLoadPrognosisType_Location,6275,Variable
ProductionPartTransitionEventType_ProcessIrregularity,6276,Variable
ProductionPartTransitionEventType_CustomerOrderID,6277,Variable
ProductionType_Statistics_PartCounter,6278,Variable
MachineToolType_Production_Statistics_PartCounter,6279,Variable
ProductionJobTransitionEventType_IsSerialProduction,6280,Variable
Server_Namespaces_OPCUANamespaceMetadata_NamespaceVersion,6282,Variable
Server_Namespaces_OPCUANamespaceMetadata_StaticNodeIdTypes,6283,Variable
Server_Namespaces_OPCUANamespaceMetadata_StaticNumericNodeIdRange,6284,Variable
Server_Namespaces_OPCUANamespaceMetadata_StaticStringNodeIdPattern,6285,Variable
ProductionJobEndPrognosisType_SourceIdentifier,6292,Variable
WearIndication_EnumStrings,6306,Variable
ProductionJobTransitionEventType_CustomerOrderId,6307,Variable
ProductionJobTransitionEventType_OrderId,6308,Variable
ProductionJobTransitionEventType_RunsCompleted,6309,Variable
ProductionJobTransitionEventType_RunsPlanned,6310,Variable
ProductionJobTransitionEventType_PartsCompleted,6311,Variable
ProductionJobTransitionEventType_PartsPlanned,6312,Variable
NotificationType_Prognoses_NodeVersion,6373,Variable
